Unnamed: 0,reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope1_emissions_tco2e,total_scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_mwh,grid_conencted,grid,fuel_source,year,notes,search_text,lat,lon,min_lat,max_lat,min_lon,max_lon,display_name,osm_type,osm_id,geocoder,status,geo_resolution
1262,FORTESCUE METALS GROUP LTD,Solomon Power Station,F,WA,666413.0,185115.0,115169.0,0.0,115169,0.62,Off,Off-grid,Gas,2017,,"Solomon Power Station, WA, Australia",-22.1471367,117.9571595,-22.1494037,-22.1456516,117.9553465,117.9585495,"Solomon Hub Mine Power Station, Chichester, Shire Of Ashburton, Western Australia, Australia",way,1113456284,nominatim,ok,exact
1263,GENEX POWER LIMITED,Kidston Solar One - Solar – Qld,F,QLD,190728.0,52980.0,0.0,0.0,0,0.0,On,NEM,Solar,2017,,"Kidston Solar One - Solar – Qld, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
1264,GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,595231.0,165342.0,92650.0,0.0,92650,0.56,On,SWIS,Gas,2017,,"Parkeston Power Station, WA, Australia",-30.7378105,121.506333,-30.7383901,-30.7367212,121.5056873,121.5069809,"Parkeston Power Station, Parkeston, Kalgoorlie, City Of Kalgoorlie-Boulder, Western Australia, Australia",way,679545446,nominatim,ok,exact
1265,HYDRO POWER PTY LIMITED,Wyangala A,F,NSW,217905.0,60529.0,0.0,0.0,0,0.0,On,NEM,Hydro,2017,,"Wyangala A, NSW, Australia",-33.9485,148.9346,-34.0837271,-33.8770289,148.8341417,149.0617285,"Wyangala, Cowra Shire Council, New South Wales, 2808, Australia",relation,6074663,nominatim,ok,exact
1266,HYDRO POWER PTY LIMITED,Wyangala B,F,NSW,10894.0,3026.0,0.0,0.0,0,0.0,On,NEM,Hydro,2017,,"Wyangala B, NSW, Australia",-33.9485,148.9346,-34.0837271,-33.8770289,148.8341417,149.0617285,"Wyangala, Cowra Shire Council, New South Wales, 2808, Australia",relation,6074663,nominatim,ok,exact
1267,HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,1293382.0,359273.0,0.0,23.0,23,0.0,On,NEM,Hydro,2017,,"Bastyan Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1268,HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,289013.0,80281.0,0.0,0.0,0,0.0,On,NEM,Hydro,2017,,"Butlers Gorge Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1269,HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,834113.0,231698.0,0.0,21.0,21,0.0,On,NEM,Hydro,2017,,"Catagunya Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1270,HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,1535178.0,426438.0,0.0,276.0,276,0.0,On,NEM,Hydro,2017,,"Cethana Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1271,HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,65565.0,18213.0,0.0,40.0,40,0.0,On,NEM,Hydro,2017,,"Cluny Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1272,HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,1069871.0,297186.0,0.0,20.0,20,0.0,On,NEM,Hydro,2017,,"Devils Gate Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1273,HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,848230.0,235619.0,0.0,0.0,0,0.0,On,NEM,Hydro,2017,,"Fisher Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1274,HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,17127.0,4758.0,1899.0,7.0,1906,0.4,Off,Off-grid,Wind,2017,,"Flinders Island Power Station, TAS, Australia",-40.1162177,148.0290842,-40.1167218,-40.1156552,148.0284025,148.0297259,"Flinders Island Power Station, Whitemark, Flinders Council, Tasmania, 7255, Australia",way,209852608,nominatim,ok,exact
1275,HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,3671003.0,1019723.0,0.0,59.0,59,0.0,On,NEM,Hydro,2017,,"Gordon Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1276,HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,2057927.0,571646.0,0.0,334.0,334,0.0,On,NEM,Hydro,2017,,"John Butters Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1277,HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,47627.0,13230.0,4199.0,0.0,4199,0.32,Off,Off-grid,Wind,2017,,"King Island Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1278,HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,213343.0,59262.0,0.0,13.0,13,0.0,On,NEM,Hydro,2017,,"Lake Echo Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1279,HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,55960.0,15544.0,0.0,2.0,2,0.0,On,NEM,Hydro,2017,,"Lake Margaret Lower Hydro Power station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1280,HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,163390.0,45386.0,0.0,8.0,8,0.0,On,NEM,Hydro,2017,,"Lake Margaret Upper Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1281,HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,1078743.0,299651.0,0.0,36.0,36,0.0,On,NEM,Hydro,2017,,"Lemonthyme Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1282,HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1497527.0,415980.0,0.0,57.0,57,0.0,On,NEM,Hydro,2017,,"Liapootah Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1283,HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,1418592.0,394053.0,0.0,113.0,113,0.0,On,NEM,Hydro,2017,,"Mackintosh Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1284,HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,652866.0,181352.0,0.0,16.0,16,0.0,On,NEM,Hydro,2017,,"Meadowbank Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1285,HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,489220.0,135894.0,0.0,12.0,12,0.0,On,NEM,Hydro,2017,,"Paloona Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1286,HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,11006.0,3057.0,0.0,0.0,0,0.0,On,NEM,Hydro,2017,,"Parangana Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1287,HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,4371071.0,1214186.0,0.0,854.0,854,0.0,On,NEM,Hydro,2017,,"Poatina Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1288,HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,3801017.0,1055838.0,0.0,1271.0,1271,0.0,On,NEM,Hydro,2017,,"Reece Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1289,HYDRO-ELECTRIC CORPORATION,Repulse Hydro Power Station,F,TAS,430559.0,119600.0,0.0,13.0,13,0.0,On,NEM,Hydro,2017,,"Repulse Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1290,HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,141533.0,39315.0,0.0,2.0,2,0.0,On,NEM,Hydro,2017,,"Rowallan Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1291,HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,3047498.0,846527.0,353924.0,987.0,354911,0.42,On,NEM,Gas,2017,,"Tamar Valley Power Station, TAS, Australia",-41.1405872,146.9056213,-41.1420683,-41.1390466,146.9025939,146.9078577,"Tamar Valley Power Station, Bell Bay, George Town, Tasmania, 7253, Australia",way,104749622,nominatim,ok,exact
1292,HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,2084470.0,579019.0,0.0,85.0,85,0.0,On,NEM,Hydro,2017,,"Tarraleah Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1293,HYDRO-ELECTRIC CORPORATION,Tods Corner Hydro Power Station,F,TAS,6348.0,1763.0,0.0,7.0,7,0.0,On,NEM,Hydro,2017,,"Tods Corner Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1294,HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,1272208.0,353391.0,0.0,47.0,47,0.0,On,NEM,Hydro,2017,,"Trevallyn Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1295,HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,893183.0,248106.0,0.0,45.0,45,0.0,On,NEM,Hydro,2017,,"Tribute Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1296,HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,1954117.0,542810.0,0.0,107.0,107,0.0,On,NEM,Hydro,2017,,"Tungatinah Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1297,HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,1211194.0,336443.0,0.0,33.0,33,0.0,On,NEM,Hydro,2017,,"Wayatinah Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1298,HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,430135.0,119482.0,0.0,32.0,32,0.0,On,NEM,Hydro,2017,,"Wilmot Hydro Power Station, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1299,INFIGEN ENERGY LIMITED,Alinta Wind Farm,F,WA,1164238.0,323399.0,70.0,692.0,762,0.0,On,SWIS,Wind,2017,,"Alinta Wind Farm, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
1300,INFIGEN ENERGY LIMITED,Capital East Solar Farm,F,NSW,618.0,172.0,0.0,5.0,5,0.0,On,NEM,Solar,2017,,"Capital East Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
1301,INFIGEN ENERGY LIMITED,Capital Wind Farm,F,NSW,1382798.0,384111.0,143.0,852.0,995,0.0,On,NEM,Wind,2017,,"Capital Wind Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
1302,INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2583503.0,717640.0,96.0,567.0,663,0.0,On,NEM,Wind,2017,,"Lake Bonney Stage 1,2 & 3 Wind Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
1303,INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,F,NSW,566343.0,157318.0,39.0,226.0,265,0.0,On,NEM,Wind,2017,,"Woodlawn Wind Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
1304,IPM (KWINANA) PTY LTD,Kwinana Cogeneration Plant,F,WA,3093310.0,859253.0,454837.0,0.0,454837,0.53,On,SWIS,Gas,2017,,"Kwinana Cogeneration Plant, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
1305,KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Barcaldine Remote Community Solar Farm Pty Ltd,F,QLD,200513.0,55698.0,0.0,123.0,123,0.0,On,NEM,Solar,2017,,"Barcaldine Remote Community Solar Farm Pty Ltd, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
1306,KIATA WIND FARM HOLDINGS PTY LTD,Kiata Wind Farm Pty Ltd,F,VIC,256172.0,71159.0,5.0,129.0,134,0.0,On,NEM,Wind,2017,,"Kiata Wind Farm Pty Ltd, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
1307,LANDFILL GAS & POWER PTY LTD,Kalamunda Power Station,F,WA,18.0,5.0,4.0,2.0,6,0.8,On,SWIS,Diesel,2017,,"Kalamunda Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
1308,LANDFILL GAS & POWER PTY LTD,Red Hill LFG Power Station,F,WA,103309.0,28697.0,1627.0,2.0,1629,0.06,On,SWIS,Landfill Gas,2017,,"Red Hill LFG Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
1309,LANDFILL GAS & POWER PTY LTD,Tamala Park LFG Power Station,F,WA,152401.0,42334.0,2677.0,1.0,2678,0.06,On,SWIS,Landfill Gas,2017,,"Tamala Park LFG Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
1310,LMS ENERGY PTY LTD,Albury Renewable Energy Facility,F,NSW,26980.0,7494.0,427.0,0.0,427,0.06,On,NEM,Landfill Gas,2017,,"Albury Renewable Energy Facility, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
1311,LMS ENERGY PTY LTD,Atlas Renewable Energy Facility,F,WA,7681.0,2134.0,128.0,0.0,128,0.06,On,SWIS,Landfill Gas,2017,,"Atlas Renewable Energy Facility, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
1312,LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,F,NSW,29701.0,8250.0,451.0,0.0,451,0.05,On,NEM,Landfill Gas,2017,,"Awaba Renewable Energy Facility, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
1313,LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,24853.0,6904.0,396.0,0.0,396,0.06,On,NEM,Landfill Gas,2017,,"Ballarat Renewable Energy Facility, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
1314,LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,15077.0,4188.0,236.0,0.0,236,0.06,On,NEM,Landfill Gas,2017,,"Bendigo Renewable Energy Facility, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
1315,LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,F,QLD,21309.0,5919.0,328.0,0.0,328,0.06,On,NEM,Landfill Gas,2017,,"Birkdale Renewable Energy Facility, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
1316,LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,F,NT,30987.0,8608.0,504.0,0.0,504,0.06,On,DKIS,Landfill Gas,2017,,"Darwin Renewable Energy Facility, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
1317,LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,F,NSW,205511.0,57086.0,3036.0,0.0,3036,0.05,On,NEM,Landfill Gas,2017,,"Eastern Creek 2 Renewable Energy Facility, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
1318,LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,228276.0,63410.0,3266.0,0.0,3266,0.05,On,NEM,Landfill Gas,2017,,"Hampton Park Renewable Energy Facility, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
1319,LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,19095.0,5304.0,299.0,0.0,299,0.06,On,NEM,Landfill Gas,2017,,"Ipswich Renewable Energy Facility, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
1320,LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,22415.0,6226.0,343.0,0.0,343,0.06,On,NEM,Landfill Gas,2017,,"Mornington Peninsula Renewable Energy Facility, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
1321,LMS ENERGY PTY LTD,NAWMA Renewable Energy Facility,F,SA,20784.0,5773.0,311.0,0.0,311,0.05,On,NEM,Landfill Gas,2017,,"NAWMA Renewable Energy Facility, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
1322,LMS ENERGY PTY LTD,NAWMA Solar Facility,F,SA,4246.0,1179.0,0.0,0.0,0,0.0,On,NEM,Solar,2017,,"NAWMA Solar Facility, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
1323,LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,F,NSW,67569.0,18769.0,998.0,0.0,998,0.05,On,NEM,Landfill Gas,2017,,"Newcastle Renewable Energy Facility, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
1324,LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,31208.0,8669.0,456.0,0.0,456,0.05,On,NEM,Landfill Gas,2017,,"Remount Renewable Energy Facility, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
1325,LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,F,QLD,135177.0,37549.0,2108.0,0.0,2108,0.06,On,NEM,Landfill Gas,2017,,"Rochedale Renewable Energy Facility, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
1326,LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,18905.0,5251.0,296.0,0.0,296,0.06,On,NEM,Landfill Gas,2017,,"Shepparton Renewable Energy Facility, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
1327,LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,F,WA,105824.0,29396.0,1656.0,0.0,1656,0.06,On,SWIS,Landfill Gas,2017,,"South Cardup Renewable Energy Facility, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
1328,LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,F,QLD,72885.0,20246.0,1122.0,0.0,1122,0.06,On,NEM,Landfill Gas,2017,,"Stapylton Renewable Energy Facility, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
